rank_abs_lr_coef,gene_id,gene_id_base,gene_name,lr_coef,abs_lr_coef,direction_if_high,scaler_mean,scaler_scale
1199,ENSG00000078596.11,ENSG00000078596,,-0.017228905341905174,0.017228905341905174,normal,4.7051554257239045,1.7680780846594326
1200,ENSG00000171885.18,ENSG00000171885,,-0.017211144819076176,0.017211144819076176,normal,1.5806357126049149,2.2328052505266527
1201,ENSG00000165269.13,ENSG00000165269,,-0.01720649111334052,0.01720649111334052,normal,1.6934504239874983,1.557125935838387
1202,ENSG00000133466.14,ENSG00000133466,,0.017197704509216604,0.017197704509216604,tumor,2.806447014063513,1.26987507048617
1203,ENSG00000116014.10,ENSG00000116014,KISS1R,0.017186303424845086,0.017186303424845086,tumor,0.7505544306455115,1.17651968272841
1204,ENSG00000134222.16,ENSG00000134222,,0.01717077170806097,0.01717077170806097,tumor,2.715125399348215,1.1318696848355803
1205,ENSG00000130826.18,ENSG00000130826,,-0.01714430179642211,0.01714430179642211,normal,5.47676918686089,0.9771080149296203
1206,ENSG00000117395.13,ENSG00000117395,,-0.0171163329671369,0.0171163329671369,normal,5.509532191849624,0.7331815988735998
1207,ENSG00000180447.7,ENSG00000180447,,0.017095945886088797,0.017095945886088797,tumor,3.338295566097593,1.8392557635447293
1208,ENSG00000137310.12,ENSG00000137310,,0.017091513896055698,0.017091513896055698,tumor,3.9904390639314964,1.1603417716163151
1209,ENSG00000126787.13,ENSG00000126787,,-0.017077161893226778,0.017077161893226778,normal,2.4688044344483804,1.7544666356481005
1210,ENSG00000149591.17,ENSG00000149591,,-0.01706339446490768,0.01706339446490768,normal,6.018513583837189,2.0011642965379925
1211,ENSG00000277791.5,ENSG00000277791,,0.017061273215682862,0.017061273215682862,tumor,8.022258081252268,0.7266456976765441
1212,ENSG00000180198.16,ENSG00000180198,,-0.017051518878509923,0.017051518878509923,normal,4.765120444185767,1.148741500185141
1213,ENSG00000115289.14,ENSG00000115289,,0.017021106685150552,0.017021106685150552,tumor,4.612914122129025,0.6418014517794175
1214,ENSG00000131944.10,ENSG00000131944,,0.016987063796498916,0.016987063796498916,tumor,2.4790785908210933,0.8700795572254398
1215,ENSG00000160813.7,ENSG00000160813,,0.016985542892959046,0.016985542892959046,tumor,4.014970290789593,0.9419341417521202
1216,ENSG00000213585.11,ENSG00000213585,,-0.016960100505162435,0.016960100505162435,normal,7.670455429258717,0.6992172682813105
1217,ENSG00000154556.18,ENSG00000154556,,-0.016955919375553682,0.016955919375553682,normal,3.2937670911021617,1.5298944522357625
1218,ENSG00000087088.20,ENSG00000087088,,0.0169492800578017,0.0169492800578017,tumor,5.736442644257486,0.8557766636704711
1219,ENSG00000104980.8,ENSG00000104980,,-0.01694133621957501,0.01694133621957501,normal,4.460785885745506,0.6264653940441097
1220,ENSG00000110104.13,ENSG00000110104,,-0.01691426379003003,0.01691426379003003,normal,3.80142619595081,0.8751161432591875
1221,ENSG00000185652.12,ENSG00000185652,,-0.01691011610496325,0.01691011610496325,normal,1.0240085021426786,0.8305797593566405
1222,ENSG00000274736.5,ENSG00000274736,,0.016902660491161275,0.016902660491161275,tumor,1.5733598858058748,1.2945453922888144
1223,ENSG00000166226.13,ENSG00000166226,,0.016900108442253956,0.016900108442253956,tumor,6.534131734717384,0.8536052027200269
1224,ENSG00000145362.20,ENSG00000145362,,0.016883389987818978,0.016883389987818978,tumor,1.8673805425332322,1.5233936825222087
1225,ENSG00000183807.8,ENSG00000183807,,0.01686899661930513,0.01686899661930513,tumor,2.147893924974591,1.2409415809836977
1226,ENSG00000151651.16,ENSG00000151651,,-0.01684303667170691,0.01684303667170691,normal,3.111388629129728,1.4346050751936783
1227,ENSG00000158828.8,ENSG00000158828,,0.01683561568113816,0.01683561568113816,tumor,3.76588295537065,0.8494231299850085
1228,ENSG00000083444.17,ENSG00000083444,,0.016715224266284558,0.016715224266284558,tumor,6.404337418471916,0.9284528313373844
1229,ENSG00000105677.12,ENSG00000105677,,0.016712215037824305,0.016712215037824305,tumor,6.467810986868699,0.7663162212783937
1230,ENSG00000101146.13,ENSG00000101146,,0.016706134383375402,0.016706134383375402,tumor,4.22435094935064,0.7866205175017857
1231,ENSG00000105538.10,ENSG00000105538,,0.01670416718613603,0.01670416718613603,tumor,3.513942672778698,1.1490852631702164
1232,ENSG00000111229.16,ENSG00000111229,,0.01670034406297566,0.01670034406297566,tumor,7.086419867180239,0.6681598291033037
1233,ENSG00000189159.16,ENSG00000189159,,-0.016651850775309906,0.016651850775309906,normal,5.838415172729181,1.32799457059031
1234,ENSG00000181856.15,ENSG00000181856,,0.016649303610250427,0.016649303610250427,tumor,1.8430890062585563,1.4444449060068636
1235,ENSG00000099860.9,ENSG00000099860,,-0.0166266374527846,0.0166266374527846,normal,6.426618217196692,1.3720759831447211
1236,ENSG00000139579.13,ENSG00000139579,,0.016622970793652075,0.016622970793652075,tumor,5.516580676592301,0.7135468819712574
1237,ENSG00000151623.15,ENSG00000151623,,-0.01661203998671617,0.01661203998671617,normal,3.0139293301318086,1.5449627302028541
1238,ENSG00000112425.16,ENSG00000112425,EPM2A,0.01660907335348016,0.01660907335348016,tumor,1.210676225240629,0.585942160739377
1239,ENSG00000168090.10,ENSG00000168090,,0.01659246918935956,0.01659246918935956,tumor,6.690973172696166,0.6135302347116482
1240,ENSG00000105397.14,ENSG00000105397,,0.016591846969061966,0.016591846969061966,tumor,4.9831358662004925,0.6745668065153282
1241,ENSG00000145604.17,ENSG00000145604,,0.01657817997894055,0.01657817997894055,tumor,2.031049721470178,0.905021195051379
1242,ENSG00000123213.23,ENSG00000123213,,0.016563900641545396,0.016563900641545396,tumor,3.26081593777626,0.7477988452944933
1243,ENSG00000103152.12,ENSG00000103152,,0.01654154532295514,0.01654154532295514,tumor,5.129423393720855,0.7860290489127831
1244,ENSG00000011304.22,ENSG00000011304,,0.016494557678902743,0.016494557678902743,tumor,6.6781650132552075,0.6778120634335851
1245,ENSG00000073111.14,ENSG00000073111,,0.016367715034273107,0.016367715034273107,tumor,3.5952031310193897,1.4307600913728138
1246,ENSG00000005812.11,ENSG00000005812,,-0.016342157012838303,0.016342157012838303,normal,4.352770450584835,0.913295810875342
1247,ENSG00000116221.15,ENSG00000116221,,-0.016317898360618255,0.016317898360618255,normal,6.386815097309501,0.6254729849596672
1248,ENSG00000116649.10,ENSG00000116649,,-0.016231555459338062,0.016231555459338062,normal,6.405635276652042,0.9381777070926675
1249,ENSG00000018625.15,ENSG00000018625,,-0.01621916193379082,0.01621916193379082,normal,1.887294262660308,1.8074162630187594
1250,ENSG00000274180.1,ENSG00000274180,,-0.01620268962195292,0.01620268962195292,normal,3.7966432489730377,1.0315576372610507
1251,ENSG00000124217.5,ENSG00000124217,,-0.016178489414721674,0.016178489414721674,normal,3.0635827879585693,0.65561530022089
1252,ENSG00000108924.14,ENSG00000108924,,0.016157103674534053,0.016157103674534053,tumor,3.0418391604308503,1.743830140547469
1253,ENSG00000152455.16,ENSG00000152455,,0.01614829720858638,0.01614829720858638,tumor,2.8300492458735262,0.844513255318052
1254,ENSG00000169221.14,ENSG00000169221,,-0.016144870546239025,0.016144870546239025,normal,4.729639645747483,0.7541561961578676
1255,ENSG00000112782.19,ENSG00000112782,,0.016126979201317067,0.016126979201317067,tumor,2.4295262619802047,1.9343349728306622
1256,ENSG00000171819.5,ENSG00000171819,,0.01610105765690967,0.01610105765690967,tumor,0.8945094877177434,1.2923794092981806
1257,ENSG00000160714.10,ENSG00000160714,,0.016071598716878598,0.016071598716878598,tumor,5.8174592502942435,0.647548954187879
1258,ENSG00000167645.17,ENSG00000167645,,-0.016041614102150856,0.016041614102150856,normal,4.361646762335717,0.7465966240088092
1259,ENSG00000125319.15,ENSG00000125319,,-0.01599936947610022,0.01599936947610022,normal,2.0501275599337827,1.1343732988625344
1260,ENSG00000169223.15,ENSG00000169223,,-0.015953983954651686,0.015953983954651686,normal,7.991127152351356,0.7097647548799224
1261,ENSG00000172613.8,ENSG00000172613,,0.0158812067183444,0.0158812067183444,tumor,3.3862968385247267,0.7775199098125445
1262,ENSG00000122756.15,ENSG00000122756,,-0.015854687221745004,0.015854687221745004,normal,1.9984852304231344,1.7358702612327443
1263,ENSG00000117411.17,ENSG00000117411,,-0.01580384364716205,0.01580384364716205,normal,4.818630306020798,0.7670216888408442
1264,ENSG00000141756.19,ENSG00000141756,,-0.01579740789677786,0.01579740789677786,normal,5.580199889722403,1.6920713433125119
1265,ENSG00000164535.15,ENSG00000164535,,-0.01576113885577578,0.01576113885577578,normal,3.70325395591197,0.6418882213216929
1266,ENSG00000171596.7,ENSG00000171596,,0.015754656218646294,0.015754656218646294,tumor,1.1380094383603832,0.9336862419190932
1267,ENSG00000262246.6,ENSG00000262246,,0.015750557788939884,0.015750557788939884,tumor,1.929244687769491,0.6437975155049914
1268,ENSG00000169282.18,ENSG00000169282,,-0.015729511259549103,0.015729511259549103,normal,1.720315639396453,1.2705505456669166
1269,ENSG00000158402.20,ENSG00000158402,,-0.015710086878217303,0.015710086878217303,normal,1.5542750009821809,1.2532794143005037
1270,ENSG00000146670.10,ENSG00000146670,,-0.01565832090534293,0.01565832090534293,normal,3.016062554977802,1.693760544874157
1271,ENSG00000111364.16,ENSG00000111364,,0.01564570952553273,0.01564570952553273,tumor,3.244794532615254,0.7206624298005448
1272,ENSG00000064490.14,ENSG00000064490,,-0.01560595947257904,0.01560595947257904,normal,5.156917786015145,0.8033932408752245
1273,ENSG00000013275.8,ENSG00000013275,,-0.015601143583427495,0.015601143583427495,normal,6.721890766946483,0.6445857284326244
1274,ENSG00000104979.9,ENSG00000104979,,0.015542258481636243,0.015542258481636243,tumor,7.476108797335975,0.6900102031384499
1275,ENSG00000135632.12,ENSG00000135632,,0.015531096572515854,0.015531096572515854,tumor,4.896739922740647,0.7105508803230509
1276,ENSG00000166794.5,ENSG00000166794,,-0.015529315743135827,0.015529315743135827,normal,7.543098969477297,0.7891733148773694
1277,ENSG00000170312.16,ENSG00000170312,,-0.015523032568476763,0.015523032568476763,normal,3.5485819607235847,1.7036391809370395
1278,ENSG00000145293.16,ENSG00000145293,,-0.01551811207799633,0.01551811207799633,normal,5.891035412755182,0.7756373550629273
1279,ENSG00000111321.11,ENSG00000111321,,-0.015470082305240414,0.015470082305240414,normal,5.923091392722592,0.7493940802832257
1280,ENSG00000101158.15,ENSG00000101158,,-0.015466363911716297,0.015466363911716297,normal,5.380198414396632,0.7353108844433449
1281,ENSG00000123975.5,ENSG00000123975,,0.015458482503863159,0.015458482503863159,tumor,6.288291745099942,1.4369870599682844
1282,ENSG00000165795.23,ENSG00000165795,,-0.015421063307689033,0.015421063307689033,normal,5.264768760244139,1.3494956489840302
1283,ENSG00000138092.11,ENSG00000138092,,-0.015403695053203707,0.015403695053203707,normal,2.182884287802035,0.8429197161689931
1284,ENSG00000119508.18,ENSG00000119508,,-0.015381602048618123,0.015381602048618123,normal,2.4864030642239303,1.7163641980053996
1285,ENSG00000124571.18,ENSG00000124571,,0.015371142355395395,0.015371142355395395,tumor,4.14218700507596,0.8772363240557455
1286,ENSG00000115841.21,ENSG00000115841,,0.015357457253072847,0.015357457253072847,tumor,1.9835879877198808,0.7631335719178324
1287,ENSG00000076003.5,ENSG00000076003,,0.015346327419468297,0.015346327419468297,tumor,4.717275276379909,1.122666659578134
1288,ENSG00000141391.14,ENSG00000141391,,-0.015345441340317562,0.015345441340317562,normal,1.7289140346501424,0.9032171658263838
1289,ENSG00000111404.7,ENSG00000111404,,-0.015325513167583016,0.015325513167583016,normal,1.6687099387535411,1.5251228362037226
1290,ENSG00000150672.17,ENSG00000150672,,0.015322268225156286,0.015322268225156286,tumor,0.8831814240315299,0.8326303468314478
1291,ENSG00000091073.19,ENSG00000091073,,-0.015299780731967898,0.015299780731967898,normal,3.7421785699081336,1.0754756505813234
1292,ENSG00000122367.20,ENSG00000122367,,0.015292416309368053,0.015292416309368053,tumor,1.3749640340918876,1.3936471697036301
1293,ENSG00000276966.2,ENSG00000276966,,0.015258112083488163,0.015258112083488163,tumor,1.1464279939158726,1.2266563538157746
1294,ENSG00000114166.8,ENSG00000114166,,0.015198336890915274,0.015198336890915274,tumor,4.06357557903634,1.0408863422458359
1295,ENSG00000130827.6,ENSG00000130827,,0.015076092495390136,0.015076092495390136,tumor,3.570538944597335,1.1116829447953214
1296,ENSG00000066044.15,ENSG00000066044,,0.015061161205327234,0.015061161205327234,tumor,5.124544622624193,0.6264027150215558
1297,ENSG00000232119.8,ENSG00000232119,,0.015055093009672109,0.015055093009672109,tumor,3.5369526252028276,0.5327775716279901
1298,ENSG00000107815.10,ENSG00000107815,,-0.01505437149187247,0.01505437149187247,normal,3.4492747135448867,0.8816706923617036
1299,ENSG00000164879.7,ENSG00000164879,,-0.014996742055269062,0.014996742055269062,normal,1.7059627331158744,1.542705268166965
1300,ENSG00000095637.22,ENSG00000095637,,0.014984129592125852,0.014984129592125852,tumor,3.8240372860113654,1.7732894460697968
1301,ENSG00000106009.16,ENSG00000106009,,0.014949246299670253,0.014949246299670253,tumor,4.663890679993321,0.7492981168846269
1302,ENSG00000131747.15,ENSG00000131747,,0.014913660522672931,0.014913660522672931,tumor,3.9701817531885557,2.160166369745648
1303,ENSG00000213551.7,ENSG00000213551,,-0.01490408223906835,0.01490408223906835,normal,3.1764216944082624,0.8540634212012226
1304,ENSG00000187866.10,ENSG00000187866,,-0.014897118170929641,0.014897118170929641,normal,3.920124877703197,0.7406452483661804
1305,ENSG00000156218.13,ENSG00000156218,,-0.014889872018331375,0.014889872018331375,normal,1.9991463946247947,1.286231745369929
1306,ENSG00000006704.11,ENSG00000006704,,0.014876761371115987,0.014876761371115987,tumor,4.030020114221749,1.0132305020248507
1307,ENSG00000039650.12,ENSG00000039650,,-0.014846057848110918,0.014846057848110918,normal,4.406801861441517,0.7102921390158561
1308,ENSG00000071894.17,ENSG00000071894,,-0.014833938748446062,0.014833938748446062,normal,5.385288858185467,0.8471688019483176
1309,ENSG00000162367.11,ENSG00000162367,,-0.014833749016532873,0.014833749016532873,normal,1.4193106902693204,0.9530168175053789
1310,ENSG00000014164.7,ENSG00000014164,,0.014782925471176362,0.014782925471176362,tumor,4.67380609895122,0.7524725702290465
1311,ENSG00000119969.15,ENSG00000119969,,0.01476036500838222,0.01476036500838222,tumor,1.9601168217465041,1.0511714614160566
1312,ENSG00000112319.19,ENSG00000112319,,-0.014759912253103677,0.014759912253103677,normal,0.8475581704555112,1.0037026722813636
1313,ENSG00000101464.11,ENSG00000101464,,0.01473559056474278,0.01473559056474278,tumor,5.043666376032858,0.7275785200878968
1314,ENSG00000187741.15,ENSG00000187741,,-0.014713521801329135,0.014713521801329135,normal,1.689925091848806,1.029765596003297
1315,ENSG00000088356.6,ENSG00000088356,,-0.01467870050090442,0.01467870050090442,normal,5.006192397349753,0.8187244832185313
1316,ENSG00000134375.11,ENSG00000134375,,-0.014661208215925751,0.014661208215925751,normal,5.450896487977823,0.6737031346062105
1317,ENSG00000074201.9,ENSG00000074201,,-0.01462652497704276,0.01462652497704276,normal,5.538188032202407,0.6822921957401681
1318,ENSG00000111879.20,ENSG00000111879,,0.0145939778782706,0.0145939778782706,tumor,1.4992618814606098,1.091941548266735
1319,ENSG00000090889.12,ENSG00000090889,,-0.014574223542579333,0.014574223542579333,normal,2.514546323288536,1.7016889719987291
1320,ENSG00000103550.14,ENSG00000103550,,-0.014538748909771776,0.014538748909771776,normal,2.5698101706662855,0.7506988685218867
1321,ENSG00000167550.11,ENSG00000167550,,-0.014517653608582334,0.014517653608582334,normal,1.730540068491459,0.8874625024809087
1322,ENSG00000135637.14,ENSG00000135637,,-0.014515337509494252,0.014515337509494252,normal,2.2265001269214646,0.6480438836840539
1323,ENSG00000101194.18,ENSG00000101194,,0.01450296919396737,0.01450296919396737,tumor,2.3744675328587124,1.5357772690584393
1324,ENSG00000135372.9,ENSG00000135372,,0.014501907723559226,0.014501907723559226,tumor,5.067082377370012,0.7753131709749833
1325,ENSG00000051341.14,ENSG00000051341,,-0.014467462976689537,0.014467462976689537,normal,1.164181590807698,1.065834678907398
1326,ENSG00000138738.11,ENSG00000138738,,-0.01446514428807748,0.01446514428807748,normal,1.3777200293341867,0.8001693827166628
1327,ENSG00000117650.13,ENSG00000117650,,-0.014444959460844998,0.014444959460844998,normal,2.537311942262842,1.8372074895049308
1328,ENSG00000166140.17,ENSG00000166140,,-0.014442861683608687,0.014442861683608687,normal,4.176759865251845,0.6465626125001079
1329,ENSG00000112276.14,ENSG00000112276,,0.014440604438712663,0.014440604438712663,tumor,1.6453265690549936,1.1664229663335333
1330,ENSG00000040487.13,ENSG00000040487,,0.01443158474194469,0.01443158474194469,tumor,4.255184707545543,0.6228107147896613
1331,ENSG00000139354.11,ENSG00000139354,,0.014417401740809233,0.014417401740809233,tumor,1.9280875830952329,1.1065312527220257
1332,ENSG00000123358.20,ENSG00000123358,,-0.014384528610760223,0.014384528610760223,normal,5.080936238679141,1.9823815990320597
1333,ENSG00000167196.14,ENSG00000167196,,-0.01434342785787123,0.01434342785787123,normal,2.9981453693216302,0.5455202495514154
1334,ENSG00000104951.16,ENSG00000104951,,-0.014333966466320028,0.014333966466320028,normal,2.8670905878910076,1.550760790228345
1335,ENSG00000102547.19,ENSG00000102547,,0.01428655007755165,0.01428655007755165,tumor,3.8237745733361863,1.4837632349953844
